year,pfg_utly,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2004,No Utility Patent Granted,56,261328,299590,7591032,7535070,44002,14.851,37387,12.619,1715982,501949,1214033,6.662,22.773,1622275,577338,1044937,7.662,21.530,93707,1.244,43.059,25419,25935,295914
2004,No Utility Patent Granted,61,62522,69114,2295781,2249982,7881,11.590,5654,8.315,256746,56406,200340,2.507,11.411,165173,45244,119929,2.011,7.341,91573,4.070,14.682,4085,4142,35211
2004,No Utility Patent Granted,62,536681,666957,14327463,14165628,58376,8.852,43374,6.577,1585266,487837,1097429,3.444,11.191,1261755,389182,872573,2.747,8.907,323511,2.284,17.814,30247,31196,228925
2004,No Utility Patent Granted,71,86613,93238,1777380,1755557,13283,14.509,9904,10.818,280067,95280,184787,5.427,15.953,237125,75874,161251,4.322,13.507,42942,2.446,27.014,6987,7025,49957
2004,No Utility Patent Granted,72,386765,502001,10050758,9908959,65461,13.168,55685,11.202,1794390,862710,931680,8.706,18.109,1518553,588697,929856,5.941,15.325,275837,2.784,30.650,40528,41651,381812
2004,No Utility Patent Granted,81,615427,668658,5237448,5199169,57944,8.696,53279,7.996,751096,239899,511197,4.614,14.446,675515,204941,470574,3.942,12.993,75581,1.454,25.985,39612,40145,146076
2004,Utility Patent Granted,11,65,254,10955,11077,D,D,25,9.416,460,D,458,D,4.153,733,116,617,1.047,6.617,-273,-2.465,8.305,D,D,D
2004,Utility Patent Granted,21,208,2291,162179,161910,230,9.890,299,12.857,17561,7131,10430,4.404,10.846,16858,5836,11022,3.604,10.412,703,0.434,20.824,4,10,393
2004,Utility Patent Granted,22,91,5540,291098,300708,584,10.553,572,10.336,35661,14247,21414,4.738,11.859,54827,14474,40353,4.813,18.233,-19166,-6.374,23.718,4,4,40
2004,Utility Patent Granted,23,618,3460,231041,239635,206,5.903,265,7.594,42436,9015,33421,3.762,17.709,59687,12994,46693,5.422,24.907,-17251,-7.199,35.417,27,33,1332
2004,Utility Patent Granted,31-33,8998,33339,6517671,6637124,1259,3.738,1937,5.752,460224,104238,355986,1.571,6.934,697977,196915,501062,2.967,10.516,-237753,-3.582,13.868,282,305,13459
2004,Utility Patent Granted,42,5115,38541,1510229,1498886,5007,13.264,3423,9.068,262698,116589,146109,7.778,17.526,240951,96924,144027,6.466,16.075,21747,1.451,32.151,160,192,3740
2004,Utility Patent Granted,44-45,1114,88051,2162736,2026998,6019,6.856,5499,6.264,441977,108967,333010,5.376,21.805,173023,64570,108453,3.185,8.536,268954,13.269,17.072,54,54,740
2004,Utility Patent Granted,48-49,918,11620,1017633,1006310,1504,12.807,1751,14.910,179133,62772,116361,6.238,17.801,160983,68411,92572,6.798,15.997,18150,1.804,31.995,4,4,26
2004,Utility Patent Granted,51,1054,40494,1705232,1750902,7145,17.855,6190,15.469,289668,89570,200098,5.116,16.544,377366,130202,247164,7.436,21.553,-87698,-5.009,33.088,62,73,2889
2004,Utility Patent Granted,52,581,69343,1788729,1801729,14289,21.061,11296,16.649,403531,196305,207226,10.895,22.397,433561,172960,260601,9.600,24.064,-30030,-1.667,44.794,14,14,210
2004,Utility Patent Granted,53,610,17819,230652,234581,2390,13.794,1406,8.115,38267,21225,17042,9.048,16.313,44398,14262,30136,6.080,18.927,-6131,-2.614,32.626,13,15,128
2004,Utility Patent Granted,54,5348,22732,1370859,1374468,4249,19.283,2854,12.952,233687,108306,125381,7.880,17.002,243733,74575,169158,5.426,17.733,-10046,-0.731,34.004,325,348,7283
2004,Utility Patent Granted,55,2590,10967,1380973,1414954,1106,10.085,1105,10.076,183732,64148,119584,4.534,12.985,248925,70280,178645,4.967,17.592,-65193,-4.607,25.970,26,32,1623
2004,Utility Patent Granted,56,933,12073,842038,846758,2265,18.922,2059,17.201,144345,48795,95550,5.763,17.047,152887,63620,89267,7.513,18.056,-8542,-1.009,34.094,35,78,835
2004,Utility Patent Granted,61,256,1174,582716,574161,146,12.813,77,6.757,34387,5390,28997,0.939,5.989,16816,1464,15352,0.255,2.929,17571,3.060,5.858,D,D,D
2004,Utility Patent Granted,62,461,13357,1354654,1338686,1508,11.492,1039,7.918,104976,21897,83079,1.636,7.842,74395,25200,49195,1.882,5.557,30581,2.284,11.115,23,62,1328
2004,Utility Patent Granted,71,172,1110,108164,106338,228,22.050,76,7.350,15864,4344,11520,4.085,14.918,12692,1989,10703,1.870,11.936,3172,2.983,23.871,10,10,108
2004,Utility Patent Granted,72,403,20007,683745,677960,1001,4.999,1037,5.179,76052,24458,51594,3.608,11.218,65124,22666,42458,3.343,9.606,10928,1.612,19.212,19,19,174
2004,Utility Patent Granted,81,771,10392,180606,192552,676,6.503,684,6.579,23392,8057,15335,4.184,12.148,44932,29294,15638,15.214,23.335,-21540,-11.187,24.297,22,22,486
2005,No Utility Patent Granted,11,19095,19574,155376,156446,2539,12.993,2474,12.660,28806,9733,19073,6.221,18.413,30992,9959,21033,6.366,19.810,-2186,-1.397,36.826,1776,1779,7154
2005,No Utility Patent Granted,21,16666,19932,339612,324606,2130,10.830,1600,8.135,67965,21228,46737,6.540,20.938,38014,13410,24604,4.131,11.711,29951,9.227,23.422,1051,1083,7885
2005,No Utility Patent Granted,22,6054,12268,407266,402496,672,5.424,915,7.385,44528,12217,32311,3.035,11.063,35593,14854,20739,3.690,8.843,8935,2.220,17.686,223,232,945
2005,No Utility Patent Granted,23,645130,652586,6560659,6484591,101232,15.774,79567,12.398,1415744,434015,981729,6.693,21.832,1262221,369946,892275,5.705,19.465,153523,2.368,38.930,55782,55831,263408
2005,No Utility Patent Granted,31-33,260956,282022,7377951,7345505,20717,7.302,24070,8.484,921240,230045,691195,3.132,12.542,856002,284220,571782,3.869,11.653,65238,0.888,23.307,18591,18751,186592
2005,No Utility Patent Granted,42,299605,359242,4447584,4431980,32402,9.025,32007,8.914,593782,181467,412315,4.094,13.398,562514,186499,376015,4.208,12.692,31268,0.706,25.384,23422,24144,123749
2005,No Utility Patent Granted,44-45,653121,955546,13541137,13569386,96137,10.080,92602,9.709,1700040,677230,1022810,4.991,12.528,1757457,547635,1209822,4.036,12.952,-57417,-0.423,25.057,64178,67117,321219
2005,No Utility Patent Granted,48-49,143056,174949,3250470,3209512,24795,14.290,21930,12.639,493283,166575,326708,5.190,15.369,410497,147654,262843,4.601,12.790,82786,2.579,25.580,15344,15633,80933
2005,No Utility Patent Granted,51,62214,85832,1756297,1753206,11297,13.228,10441,12.225,298205,123887,174318,7.066,17.009,291939,105476,186463,6.016,16.652,6266,0.357,33.303,6408,6726,52293
2005,No Utility Patent Granted,52,226411,375625,4643995,4651367,46329,12.522,35033,9.469,688152,276315,411837,5.941,14.795,697331,256229,441102,5.509,14.992,-9179,-0.197,29.589,16927,17658,90055
2005,No Utility Patent Granted,53,242931,297071,1922125,1904225,43411,14.938,30483,10.489,346257,167028,179229,8.771,18.184,311224,113626,197598,5.967,16.344,35033,1.840,32.688,21031,22048,76947
2005,No Utility Patent Granted,54,622276,667503,5904993,5840467,87534,13.274,71409,10.829,1041423,350542,690881,6.002,17.831,908007,311972,596035,5.342,15.547,133416,2.284,31.094,50284,50856,206880
2005,No Utility Patent Granted,55,23388,36833,1480546,1479944,3279,8.972,2703,7.396,245330,92296,153034,6.236,16.577,244867,69618,175249,4.704,16.546,463,0.031,33.091,1044,1084,16175
2005,No Utility Patent Granted,56,266820,306529,8033830,7815213,43765,14.415,37901,12.484,1821200,558753,1262447,7.150,23.303,1386346,479093,907253,6.130,17.739,434854,5.564,35.478,26036,26428,309750
2005,No Utility Patent Granted,61,63411,70922,2312757,2278261,8619,12.379,6023,8.651,258076,80529,177547,3.535,11.328,189119,38640,150479,1.696,8.301,68957,3.027,16.602,4401,4446,26444
2005,No Utility Patent Granted,62,547923,682795,14585910,14492528,60315,8.930,45528,6.741,1562194,522958,1039236,3.608,10.779,1377126,409471,967655,2.825,9.502,185068,1.277,19.005,31673,32548,228022
2005,No Utility Patent Granted,71,89039,95421,1801583,1782778,13337,14.164,10811,11.482,290440,104748,185692,5.876,16.291,254193,73342,180851,4.114,14.258,36247,2.033,28.517,7717,7768,51867
2005,No Utility Patent Granted,72,397467,516633,10259172,10140902,70193,13.755,57580,11.283,1874245,985900,888345,9.722,18.482,1643575,604359,1039216,5.960,16.207,230670,2.275,32.415,44118,45237,424816
2005,No Utility Patent Granted,81,618105,671598,5178035,5202876,59177,8.835,55654,8.309,693986,231338,462648,4.446,13.339,743680,207363,536317,3.986,14.294,-49694,-0.955,26.677,40533,41207,149290
2005,Utility Patent Granted,11,58,224,11787,11981,8,3.441,25,10.753,662,273,389,2.279,5.525,1032,209,823,1.744,8.614,-370,-3.088,11.051,D,D,D
2005,Utility Patent Granted,21,210,2133,153730,155163,130,6.020,183,8.474,19918,4063,15855,2.619,12.837,22338,5842,16496,3.765,14.397,-2420,-1.560,25.674,D,D,D
2005,Utility Patent Granted,22,95,4465,225609,227769,363,8.078,420,9.347,17679,7474,10205,3.281,7.762,21828,7371,14457,3.236,9.583,-4149,-1.822,15.524,D,D,D
2005,Utility Patent Granted,23,612,3469,227472,231153,388,11.261,341,9.897,43422,15445,27977,6.682,18.785,51517,14486,37031,6.267,22.287,-8095,-3.502,37.570,21,21,93
2005,Utility Patent Granted,31-33,8507,32118,6298352,6348254,1089,3.353,1816,5.591,474737,81014,393723,1.276,7.478,572899,165166,407733,2.602,9.025,-98162,-1.546,14.956,243,266,11968
2005,Utility Patent Granted,42,5084,38983,1528518,1534070,3134,8.092,2626,6.780,210462,71061,139401,4.632,13.719,221145,66100,155045,4.309,14.416,-10683,-0.696,27.438,157,177,4421
2005,Utility Patent Granted,44-45,1049,79705,1774332,1766533,5067,6.377,4560,5.739,256636,89773,166863,5.082,14.528,243334,50784,192550,2.875,13.775,13302,0.753,27.549,44,115,362
2005,Utility Patent Granted,48-49,888,11113,915788,947357,1085,9.862,862,7.835,86390,44681,41709,4.716,9.119,148448,22142,126306,2.337,15.670,-62058,-6.551,18.238,11,11,165
2005,Utility Patent Granted,51,1052,41430,1650091,1684539,4630,11.206,4406,10.664,179543,61123,118420,3.628,10.658,248386,81210,167176,4.821,14.745,-68843,-4.087,21.317,76,167,5272
2005,Utility Patent Granted,52,555,65365,1727730,1747140,11507,17.145,15010,22.364,343622,191332,152290,10.951,19.668,383401,229964,153437,13.162,21.944,-39779,-2.277,39.335,12,12,66
2005,Utility Patent Granted,53,594,17103,216321,215113,3430,21.142,1671,10.300,56705,32869,23836,15.280,26.361,53322,14517,38805,6.749,24.788,3383,1.573,49.576,17,18,86
2005,Utility Patent Granted,54,5265,28191,1478269,1475289,3243,11.413,3693,12.996,238245,92622,145623,6.278,16.149,231537,85860,145677,5.820,15.694,6708,0.455,31.389,335,367,6253
2005,Utility Patent Granted,55,2513,10884,1355774,1359197,1383,12.945,982,9.192,175845,48202,127643,3.546,12.937,182758,49654,133104,3.653,13.446,-6913,-0.509,25.875,17,18,427
2005,Utility Patent Granted,56,902,11323,936119,903235,2102,18.461,2228,19.568,246102,80933,165169,8.960,27.247,176570,74508,102062,8.249,19.549,69532,7.698,39.097,22,22,204
2005,Utility Patent Granted,61,240,875,567668,572102,133,14.134,265,28.162,37355,16351,21004,2.858,6.529,46484,6730,39754,1.176,8.125,-9129,-1.596,13.059,10,11,120
2005,Utility Patent Granted,62,450,14102,1325340,1312979,1699,12.359,990,7.201,103036,22535,80501,1.716,7.848,80030,21299,58731,1.622,6.095,23006,1.752,12.191,17,18,264
2005,Utility Patent Granted,71,178,1513,135837,132743,126,8.389,104,6.924,16855,7481,9374,5.636,12.698,10022,2987,7035,2.250,7.550,6833,5.148,15.100,5,5,135
2005,Utility Patent Granted,72,412,20762,772690,754280,1315,6.420,754,3.681,94022,38153,55869,5.058,12.465,58151,23955,34196,3.176,7.709,35871,4.756,15.419,24,54,1391
2005,Utility Patent Granted,81,732,10314,175906,182793,880,8.379,1256,11.960,23203,8401,14802,4.596,12.694,37046,13897,23149,7.603,20.267,-13843,-7.573,25.387,22,22,83
2006,No Utility Patent Granted,11,18930,19433,155636,155575,2624,13.525,2560,13.195,29864,10882,18982,6.995,19.196,29538,10386,19152,6.676,18.986,326,0.210,37.973,1898,1898,7855
2006,No Utility Patent Granted,21,17585,21139,392587,366443,2830,13.763,1678,8.160,90685,34752,55933,9.484,24.747,37878,14424,23454,3.936,10.337,52807,14.411,20.673,1114,1139,8352
2006,No Utility Patent Granted,22,5944,12152,410782,417185,730,5.976,859,7.031,33203,11668,21535,2.797,7.959,45635,11268,34367,2.701,10.939,-12432,-2.980,15.918,257,262,2698
2006,No Utility Patent Granted,23,675295,683762,7120766,6835664,111684,16.720,80073,11.988,1667991,486926,1181065,7.123,24.401,1100289,336991,763298,4.930,16.096,567702,8.305,32.193,59576,59661,250165
2006,No Utility Patent Granted,31-33,260632,282394,7507833,7459426,22517,7.964,23204,8.207,922696,254239,668457,3.408,12.370,825348,278063,547285,3.728,11.064,97348,1.305,22.129,18272,18415,173463
2006,No Utility Patent Granted,42,300286,364109,4498913,4445120,35702,9.858,31781,8.776,634490,209022,425468,4.702,14.274,527830,180509,347321,4.061,11.874,106660,2.399,23.749,23634,24349,127611
2006,No Utility Patent Granted,44-45,647749,962788,13311404,13161408,100611,10.477,95687,9.964,1851252,758674,1092578,5.764,14.066,1553222,527685,1025537,4.009,11.801,298030,2.264,23.603,67791,70846,314475
2006,No Utility Patent Granted,48-49,146993,178784,3237032,3188400,27580,15.642,22649,12.846,532137,209733,322404,6.578,16.690,437028,152399,284629,4.780,13.707,95109,2.983,27.414,16452,16778,86625
2006,No Utility Patent Granted,51,62325,82837,1603539,1584705,11051,13.469,9470,11.542,241289,91126,150163,5.750,15.226,204535,73260,131275,4.623,12.907,36754,2.319,25.814,6369,6537,44193
2006,No Utility Patent Granted,52,231385,393877,4876509,4780211,53078,13.780,35692,9.266,848373,361090,487283,7.554,17.748,657226,266793,390433,5.581,13.749,191147,3.999,27.498,18442,18909,76443
2006,No Utility Patent Granted,53,251165,315380,2047769,2017995,49184,15.937,35635,11.547,385771,178034,207737,8.822,19.117,325363,132618,192745,6.572,16.123,60408,2.993,32.246,25402,25883,86146
2006,No Utility Patent Granted,54,642014,689260,6143004,5979385,97521,14.383,75046,11.068,1168083,405408,762675,6.780,19.535,841145,319975,521170,5.351,14.067,326938,5.468,28.135,53414,53851,209611
2006,No Utility Patent Granted,55,23721,37526,1522911,1517598,3792,10.200,3091,8.315,275248,94455,180793,6.224,18.137,266432,63226,203206,4.166,17.556,8816,0.581,35.112,1070,1103,13092
2006,No Utility Patent Granted,56,275558,318876,8678490,8358193,50260,16.070,38031,12.160,2040753,620226,1420527,7.421,24.416,1405752,456278,949474,5.459,16.819,635001,7.597,33.638,27191,27517,274325
2006,No Utility Patent Granted,61,65487,73679,2390871,2348521,9364,12.946,6664,9.213,277643,79994,197649,3.406,11.822,193700,42188,151512,1.796,8.248,83943,3.574,16.495,4964,5045,31845
2006,No Utility Patent Granted,62,557064,699264,15086561,14865303,66438,9.631,47551,6.893,1730380,598909,1131471,4.029,11.640,1286617,402951,883666,2.711,8.655,443763,2.985,17.310,33615,34468,238482
2006,No Utility Patent Granted,71,91233,97807,1849039,1824197,14377,14.895,11811,12.236,293942,105763,188179,5.798,16.114,244089,77378,166711,4.242,13.381,49853,2.733,26.761,8753,8805,58351
2006,No Utility Patent Granted,72,407146,533280,10717941,10543634,73657,13.994,59763,11.355,1962955,1008613,954342,9.566,18.617,1612685,606666,1006019,5.754,15.295,350270,3.322,30.591,46582,47598,426506
2006,No Utility Patent Granted,81,614174,668982,5223516,5186765,61423,9.172,62786,9.376,746448,247619,498829,4.774,14.391,673467,218390,455077,4.211,12.984,72981,1.407,25.969,45906,46742,156565
2006,Utility Patent Granted,11,49,206,8565,9540,5,2.353,18,8.471,705,15,690,0.157,7.390,2816,2091,725,21.918,29.518,-2111,-22.128,14.780,0,0,0
2006,Utility Patent Granted,21,216,2136,158256,156095,152,7.075,177,8.238,24897,6898,17999,4.419,15.950,20251,9496,10755,6.083,12.974,4646,2.976,25.947,3,3,6
2006,Utility Patent Granted,22,95,4523,207847,208836,395,8.878,247,5.552,18866,7256,11610,3.475,9.034,20972,2987,17985,1.430,10.042,-2106,-1.008,18.068,D,D,D
2006,Utility Patent Granted,23,603,3485,240465,236434,385,11.019,403,11.534,57129,16770,40359,7.093,24.163,49666,14589,35077,6.170,21.006,7463,3.156,42.013,21,73,965
2006,Utility Patent Granted,31-33,8175,31508,6130864,6176379,1252,3.948,1663,5.244,452558,79705,372853,1.290,7.327,543334,143280,400054,2.320,8.797,-90776,-1.470,14.654,209,228,8600
2006,Utility Patent Granted,42,5059,38336,1545552,1567123,3465,9.021,3613,9.406,213841,73374,140467,4.682,13.645,256597,88862,167735,5.670,16.374,-42756,-2.728,27.291,137,149,6896
2006,Utility Patent Granted,44-45,1036,77282,2431312,2375219,5536,7.272,3218,4.227,369478,170306,199172,7.170,15.556,263086,46439,216647,1.955,11.076,106392,4.479,22.153,52,73,940
2006,Utility Patent Granted,48-49,864,12727,1093648,1071927,1462,11.574,1271,10.062,137086,42926,94160,4.005,12.789,94024,33790,60234,3.152,8.771,43062,4.017,17.543,6,6,584
2006,Utility Patent Granted,51,1079,47401,1835442,1845256,7434,15.944,5881,12.614,292125,118639,173486,6.429,15.831,315887,93367,222520,5.060,17.119,-23762,-1.288,31.662,57,206,8348
2006,Utility Patent Granted,52,570,66511,1702004,1691412,10961,16.830,8198,12.587,332675,170012,162663,10.051,19.668,309343,121645,187698,7.192,18.289,23332,1.379,36.578,14,30,794
2006,Utility Patent Granted,53,584,12872,152298,148478,2355,18.975,1433,11.546,34971,13750,21221,9.261,23.553,27649,11155,16494,7.513,18.622,7322,4.931,37.243,20,20,101
2006,Utility Patent Granted,54,5535,33015,1642595,1607853,6695,21.497,2954,9.485,311255,107555,203700,6.689,19.358,242427,74850,167577,4.655,15.078,68828,4.281,30.155,311,352,6629
2006,Utility Patent Granted,55,2528,11702,1394607,1400030,1685,14.687,1227,10.695,208037,55043,152994,3.932,14.859,219679,62025,157654,4.430,15.691,-11642,-0.832,29.719,21,22,814
2006,Utility Patent Granted,56,913,13297,997137,980253,3000,23.764,1654,13.102,221173,87165,134008,8.892,22.563,186141,67336,118805,6.869,18.989,35032,3.574,37.978,28,29,226
2006,Utility Patent Granted,61,240,1267,589297,583151,323,28.234,77,6.731,34514,4009,30505,0.687,5.919,21251,1141,20110,0.196,3.644,13263,2.274,7.288,5,5,65
2006,Utility Patent Granted,62,459,18280,1339412,1315338,3526,20.052,2135,12.141,137939,67714,70225,5.148,10.487,87090,33023,54067,2.511,6.621,50849,3.866,13.242,11,70,604
2006,Utility Patent Granted,71,158,1791,132491,134228,262,15.171,134,7.759,9623,2507,7116,1.868,7.169,12978,3367,9611,2.508,9.669,-3355,-2.499,14.338,7,7,41
2006,Utility Patent Granted,72,391,19818,702315,692001,1576,8.148,626,3.236,87105,41924,45181,6.058,12.587,68865,18627,50238,2.692,9.952,18240,2.636,19.903,26,35,295
2006,Utility Patent Granted,81,723,9746,194724,197761,555,5.331,1883,18.088,22482,6845,15637,3.461,11.368,27896,13640,14256,6.897,14.106,-5414,-2.738,22.737,18,24,433
2007,No Utility Patent Granted,11,18919,19439,156998,157338,2381,12.213,2495,12.797,29062,11169,17893,7.099,18.471,29526,10532,18994,6.694,18.766,-464,-0.295,36.942,1821,1824,7762
2007,No Utility Patent Granted,21,18342,21917,490850,437037,3052,14.333,1805,8.477,163833,44161,119672,10.105,37.487,55930,21157,34773,4.841,12.798,107903,24.690,25.595,1155,1172,10917
2007,No Utility Patent Granted,22,5370,11505,392812,388863,643,5.583,667,5.791,36534,9011,27523,2.317,9.395,28362,8437,19925,2.170,7.294,8172,2.102,14.587,239,251,1610
2007,No Utility Patent Granted,23,685105,694073,7067958,7119140,98132,14.207,91468,13.242,1357825,391116,966709,5.494,19.073,1462171,386614,1075557,5.431,20.539,-104346,-1.466,38.146,68793,68853,286974
2007,No Utility Patent Granted,31-33,261876,283264,7388254,7448094,21115,7.427,23218,8.166,841389,229161,612228,3.077,11.297,961887,316871,645016,4.254,12.915,-120498,-1.618,22.593,17759,17942,190783
