NAICS,IndustryTitle,Basis,year,tfp_pct_change,tfp_index_2017
3328,"Coating, engraving, heat treating, and allied activities",All workers,1994.0,4.5,83.993
3328,"Coating, engraving, heat treating, and allied activities",All workers,1995.0,3.5,86.894
3328,"Coating, engraving, heat treating, and allied activities",All workers,1996.0,-1.1,85.904
3328,"Coating, engraving, heat treating, and allied activities",All workers,1997.0,-2.4,83.809
3328,"Coating, engraving, heat treating, and allied activities",All workers,1998.0,-1.5,82.542
3328,"Coating, engraving, heat treating, and allied activities",All workers,1999.0,-2.7,80.289
3328,"Coating, engraving, heat treating, and allied activities",All workers,2000.0,2.3,82.166
3328,"Coating, engraving, heat treating, and allied activities",All workers,2001.0,-3.0,79.672
3328,"Coating, engraving, heat treating, and allied activities",All workers,2002.0,4.3,83.094
3328,"Coating, engraving, heat treating, and allied activities",All workers,2003.0,1.1,83.981
3328,"Coating, engraving, heat treating, and allied activities",All workers,2004.0,9.1,91.59
3328,"Coating, engraving, heat treating, and allied activities",All workers,2005.0,6.3,97.378
3328,"Coating, engraving, heat treating, and allied activities",All workers,2006.0,1.1,98.438
3328,"Coating, engraving, heat treating, and allied activities",All workers,2007.0,5.3,103.646
3328,"Coating, engraving, heat treating, and allied activities",All workers,2008.0,2.7,106.426
3328,"Coating, engraving, heat treating, and allied activities",All workers,2009.0,-13.7,91.881
3328,"Coating, engraving, heat treating, and allied activities",All workers,2010.0,8.0,99.19
3328,"Coating, engraving, heat treating, and allied activities",All workers,2011.0,5.9,105.063
3328,"Coating, engraving, heat treating, and allied activities",All workers,2012.0,0.1,105.123
3328,"Coating, engraving, heat treating, and allied activities",All workers,2013.0,1.0,106.13
3328,"Coating, engraving, heat treating, and allied activities",All workers,2014.0,-0.7,105.415
3328,"Coating, engraving, heat treating, and allied activities",All workers,2015.0,-6.3,98.755
3328,"Coating, engraving, heat treating, and allied activities",All workers,2016.0,-1.1,97.622
3328,"Coating, engraving, heat treating, and allied activities",All workers,2017.0,2.4,100.0
3328,"Coating, engraving, heat treating, and allied activities",All workers,2018.0,3.7,103.713
3328,"Coating, engraving, heat treating, and allied activities",All workers,2019.0,-1.5,102.108
3328,"Coating, engraving, heat treating, and allied activities",All workers,2020.0,-8.2,93.741
3328,"Coating, engraving, heat treating, and allied activities",All workers,2021.0,13.3,106.247
3328,"Coating, engraving, heat treating, and allied activities",All workers,1987,N.A.,75.571
3328,"Coating, engraving, heat treating, and allied activities",All workers,2022,N.A.,N.A.
3328,"Coating, engraving, heat treating, and allied activities",All workers,2023,N.A.,N.A.
3328,"Coating, engraving, heat treating, and allied activities",All workers,2024,N.A.,N.A.
3328,"Coating, engraving, heat treating, and allied activities",All workers,Digit,4-Digit,4-Digit
3328,"Coating, engraving, heat treating, and allied activities",All workers,Sector,Manufacturing,Manufacturing
3329,Other fabricated metal products,All workers,1988.0,0.8,115.971
3329,Other fabricated metal products,All workers,1989.0,-3.0,112.533
3329,Other fabricated metal products,All workers,1990.0,-2.3,109.992
3329,Other fabricated metal products,All workers,1991.0,-2.7,107.013
3329,Other fabricated metal products,All workers,1992.0,1.7,108.811
3329,Other fabricated metal products,All workers,1993.0,0.3,109.098
3329,Other fabricated metal products,All workers,1994.0,1.5,110.72
3329,Other fabricated metal products,All workers,1995.0,0.9,111.743
3329,Other fabricated metal products,All workers,1996.0,-1.4,110.16
3329,Other fabricated metal products,All workers,1997.0,-0.3,109.81
3329,Other fabricated metal products,All workers,1998.0,-1.1,108.554
3329,Other fabricated metal products,All workers,1999.0,-3.2,105.079
3329,Other fabricated metal products,All workers,2000.0,-0.4,104.641
3329,Other fabricated metal products,All workers,2001.0,-3.5,100.992
3329,Other fabricated metal products,All workers,2002.0,4.2,105.249
3329,Other fabricated metal products,All workers,2003.0,4.8,110.251
3329,Other fabricated metal products,All workers,2004.0,3.5,114.068
3329,Other fabricated metal products,All workers,2005.0,1.1,115.28
3329,Other fabricated metal products,All workers,2006.0,4.0,119.834
3329,Other fabricated metal products,All workers,2007.0,-0.4,119.326
3329,Other fabricated metal products,All workers,2008.0,2.6,122.457
3329,Other fabricated metal products,All workers,2009.0,-12.6,106.986
3329,Other fabricated metal products,All workers,2010.0,3.8,111.018
3329,Other fabricated metal products,All workers,2011.0,3.4,114.816
3329,Other fabricated metal products,All workers,2012.0,-5.0,109.112
3329,Other fabricated metal products,All workers,2013.0,-0.8,108.227
3329,Other fabricated metal products,All workers,2014.0,-2.2,105.814
3329,Other fabricated metal products,All workers,2015.0,-3.9,101.659
3329,Other fabricated metal products,All workers,2016.0,0.3,101.928
3329,Other fabricated metal products,All workers,2017.0,-1.9,100.0
3329,Other fabricated metal products,All workers,2018.0,2.1,102.126
3329,Other fabricated metal products,All workers,2019.0,-2.4,99.654
3329,Other fabricated metal products,All workers,2020.0,-1.5,98.184
3329,Other fabricated metal products,All workers,2021.0,8.7,106.684
3329,Other fabricated metal products,All workers,1987,N.A.,115.098
3329,Other fabricated metal products,All workers,2022,N.A.,N.A.
3329,Other fabricated metal products,All workers,2023,N.A.,N.A.
3329,Other fabricated metal products,All workers,2024,N.A.,N.A.
3329,Other fabricated metal products,All workers,Digit,4-Digit,4-Digit
3329,Other fabricated metal products,All workers,Sector,Manufacturing,Manufacturing
3331,"Agriculture, construction, and mining machinery",All workers,1988.0,8.0,105.072
3331,"Agriculture, construction, and mining machinery",All workers,1989.0,-1.6,103.396
3331,"Agriculture, construction, and mining machinery",All workers,1990.0,1.6,105.031
3331,"Agriculture, construction, and mining machinery",All workers,1991.0,-6.2,98.517
3331,"Agriculture, construction, and mining machinery",All workers,1992.0,1.1,99.573
3331,"Agriculture, construction, and mining machinery",All workers,1993.0,1.3,100.84
3331,"Agriculture, construction, and mining machinery",All workers,1994.0,3.9,104.81
3331,"Agriculture, construction, and mining machinery",All workers,1995.0,1.0,105.84
3331,"Agriculture, construction, and mining machinery",All workers,1996.0,-1.1,104.675
3331,"Agriculture, construction, and mining machinery",All workers,1997.0,3.1,107.943
3331,"Agriculture, construction, and mining machinery",All workers,1998.0,-0.3,107.66
3331,"Agriculture, construction, and mining machinery",All workers,1999.0,-9.6,97.29
3331,"Agriculture, construction, and mining machinery",All workers,2000.0,1.9,99.162
3331,"Agriculture, construction, and mining machinery",All workers,2001.0,-1.1,98.022
3331,"Agriculture, construction, and mining machinery",All workers,2002.0,0.8,98.777
3331,"Agriculture, construction, and mining machinery",All workers,2003.0,1.5,100.306
3331,"Agriculture, construction, and mining machinery",All workers,2004.0,8.7,108.996
3331,"Agriculture, construction, and mining machinery",All workers,2005.0,-0.4,108.524
3331,"Agriculture, construction, and mining machinery",All workers,2006.0,2.7,111.473
3331,"Agriculture, construction, and mining machinery",All workers,2007.0,2.2,113.925
3331,"Agriculture, construction, and mining machinery",All workers,2008.0,2.1,116.267
3331,"Agriculture, construction, and mining machinery",All workers,2009.0,-10.2,104.363
3331,"Agriculture, construction, and mining machinery",All workers,2010.0,10.8,115.619
3331,"Agriculture, construction, and mining machinery",All workers,2011.0,4.7,121.08
3331,"Agriculture, construction, and mining machinery",All workers,2012.0,-2.3,118.255
3331,"Agriculture, construction, and mining machinery",All workers,2013.0,-7.1,109.867
3331,"Agriculture, construction, and mining machinery",All workers,2014.0,7.3,117.908
3331,"Agriculture, construction, and mining machinery",All workers,2015.0,-14.8,100.507
3331,"Agriculture, construction, and mining machinery",All workers,2016.0,-7.6,92.864
3331,"Agriculture, construction, and mining machinery",All workers,2017.0,7.7,100.0
3331,"Agriculture, construction, and mining machinery",All workers,2018.0,4.0,103.988
3331,"Agriculture, construction, and mining machinery",All workers,2019.0,-2.1,101.853
3331,"Agriculture, construction, and mining machinery",All workers,2020.0,-4.5,97.219
3331,"Agriculture, construction, and mining machinery",All workers,2021.0,12.3,109.193
3331,"Agriculture, construction, and mining machinery",All workers,1987,N.A.,97.286
3331,"Agriculture, construction, and mining machinery",All workers,2022,N.A.,N.A.
3331,"Agriculture, construction, and mining machinery",All workers,2023,N.A.,N.A.
3331,"Agriculture, construction, and mining machinery",All workers,2024,N.A.,N.A.
3331,"Agriculture, construction, and mining machinery",All workers,Digit,4-Digit,4-Digit
3331,"Agriculture, construction, and mining machinery",All workers,Sector,Manufacturing,Manufacturing
3332,Industrial machinery,All workers,1988.0,3.6,88.937
3332,Industrial machinery,All workers,1989.0,-0.3,88.684
3332,Industrial machinery,All workers,1990.0,-2.1,86.778
3332,Industrial machinery,All workers,1991.0,-1.4,85.536
3332,Industrial machinery,All workers,1992.0,-0.4,85.154
3332,Industrial machinery,All workers,1993.0,1.6,86.514
3332,Industrial machinery,All workers,1994.0,4.5,90.443
3332,Industrial machinery,All workers,1995.0,5.0,95.007
3332,Industrial machinery,All workers,1996.0,-1.6,93.502
3332,Industrial machinery,All workers,1997.0,-3.2,90.548
3332,Industrial machinery,All workers,1998.0,-6.0,85.106
3332,Industrial machinery,All workers,1999.0,3.6,88.155
3332,Industrial machinery,All workers,2000.0,7.3,94.573
3332,Industrial machinery,All workers,2001.0,-12.2,83.049
3332,Industrial machinery,All workers,2002.0,8.7,90.257
3332,Industrial machinery,All workers,2003.0,-1.0,89.329
3332,Industrial machinery,All workers,2004.0,10.4,98.597
3332,Industrial machinery,All workers,2005.0,-3.3,95.358
3332,Industrial machinery,All workers,2006.0,6.5,101.592
3332,Industrial machinery,All workers,2007.0,5.1,106.727
3332,Industrial machinery,All workers,2008.0,-4.7,101.732
3332,Industrial machinery,All workers,2009.0,-12.5,88.988
3332,Industrial machinery,All workers,2010.0,20.9,107.613
3332,Industrial machinery,All workers,2011.0,6.8,114.912
3332,Industrial machinery,All workers,2012.0,-4.3,109.965
3332,Industrial machinery,All workers,2013.0,-1.3,108.484
3332,Industrial machinery,All workers,2014.0,-2.1,106.152
3332,Industrial machinery,All workers,2015.0,-1.8,104.261
3332,Industrial machinery,All workers,2016.0,-4.6,99.413
3332,Industrial machinery,All workers,2017.0,0.6,100.0
3332,Industrial machinery,All workers,2018.0,3.0,103.047
3332,Industrial machinery,All workers,2019.0,-1.0,101.98
3332,Industrial machinery,All workers,2020.0,-2.9,99.0
3332,Industrial machinery,All workers,2021.0,0.8,99.794
3332,Industrial machinery,All workers,1987,N.A.,85.848
3332,Industrial machinery,All workers,2022,N.A.,N.A.
3332,Industrial machinery,All workers,2023,N.A.,N.A.
3332,Industrial machinery,All workers,2024,N.A.,N.A.
3332,Industrial machinery,All workers,Digit,4-Digit,4-Digit
3332,Industrial machinery,All workers,Sector,Manufacturing,Manufacturing
3333,Commercial and service industry machinery,All workers,1988.0,3.1,102.945
3333,Commercial and service industry machinery,All workers,1989.0,4.1,107.139
3333,Commercial and service industry machinery,All workers,1990.0,-4.3,102.55
3333,Commercial and service industry machinery,All workers,1991.0,-2.0,100.453
3333,Commercial and service industry machinery,All workers,1992.0,3.0,103.438
3333,Commercial and service industry machinery,All workers,1993.0,1.8,105.291
3333,Commercial and service industry machinery,All workers,1994.0,-1.5,103.681
3333,Commercial and service industry machinery,All workers,1995.0,-1.1,102.549
3333,Commercial and service industry machinery,All workers,1996.0,-1.8,100.717
3333,Commercial and service industry machinery,All workers,1997.0,-5.0,95.642
3333,Commercial and service industry machinery,All workers,1998.0,3.7,99.176
3333,Commercial and service industry machinery,All workers,1999.0,-0.6,98.62
3333,Commercial and service industry machinery,All workers,2000.0,-2.1,96.552
3333,Commercial and service industry machinery,All workers,2001.0,-11.6,85.319
3333,Commercial and service industry machinery,All workers,2002.0,0.2,85.528
3333,Commercial and service industry machinery,All workers,2003.0,4.2,89.111
3333,Commercial and service industry machinery,All workers,2004.0,2.6,91.437
3333,Commercial and service industry machinery,All workers,2005.0,2.0,93.267
3333,Commercial and service industry machinery,All workers,2006.0,4.2,97.23
3333,Commercial and service industry machinery,All workers,2007.0,-2.8,94.547
3333,Commercial and service industry machinery,All workers,2008.0,1.9,96.328
3333,Commercial and service industry machinery,All workers,2009.0,-4.2,92.27
3333,Commercial and service industry machinery,All workers,2010.0,-1.0,91.368
3333,Commercial and service industry machinery,All workers,2011.0,2.4,93.549
3333,Commercial and service industry machinery,All workers,2012.0,6.6,99.68
3333,Commercial and service industry machinery,All workers,2013.0,1.6,101.231
3333,Commercial and service industry machinery,All workers,2014.0,5.2,106.514
3333,Commercial and service industry machinery,All workers,2015.0,-1.5,104.885
3333,Commercial and service industry machinery,All workers,2016.0,1.0,105.898
3333,Commercial and service industry machinery,All workers,2017.0,-5.6,100.0
3333,Commercial and service industry machinery,All workers,2018.0,2.8,102.836
3333,Commercial and service industry machinery,All workers,2019.0,-4.3,98.424
3333,Commercial and service industry machinery,All workers,2020.0,-4.0,94.536
3333,Commercial and service industry machinery,All workers,2021.0,12.0,105.92
3333,Commercial and service industry machinery,All workers,1987,N.A.,99.891
3333,Commercial and service industry machinery,All workers,2022,N.A.,N.A.
3333,Commercial and service industry machinery,All workers,2023,N.A.,N.A.
3333,Commercial and service industry machinery,All workers,2024,N.A.,N.A.
3333,Commercial and service industry machinery,All workers,Digit,4-Digit,4-Digit
3333,Commercial and service industry machinery,All workers,Sector,Manufacturing,Manufacturing
3334,HVAC and commercial refrigeration equipment,All workers,1988.0,4.6,88.83
3334,HVAC and commercial refrigeration equipment,All workers,1989.0,0.2,89.046
3334,HVAC and commercial refrigeration equipment,All workers,1990.0,-4.9,84.689
3334,HVAC and commercial refrigeration equipment,All workers,1991.0,-1.3,83.575
3334,HVAC and commercial refrigeration equipment,All workers,1992.0,3.9,86.838
3334,HVAC and commercial refrigeration equipment,All workers,1993.0,0.4,87.153
