year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2001,722,319682,437548,8221289,8182462,51806,11.883,48642,11.157,1424359,697396,726963,8.523,17.407,1349144,517899,831245,6.329,16.488,75215,0.919,32.976,32615,34352,321351
2001,811,193717,211023,1348408,1350857,21101,9.968,22421,10.592,225877,82779,143098,6.128,16.721,230607,92139,138468,6.821,17.071,-4730,-0.350,33.442,16148,16392,59024
2001,812,140089,175088,1301110,1290466,19196,10.947,19715,11.243,222322,87433,134889,6.775,17.228,201943,84575,117368,6.554,15.649,20379,1.579,31.298,13738,14197,54528
2001,813,261232,269343,2597343,2574410,13835,5.146,12897,4.797,290223,50717,239506,1.970,11.273,243518,47160,196358,1.832,9.459,46705,1.814,18.918,7851,7874,28148
2002,113,10646,10850,75936,77389,1092,9.774,1738,15.555,14098,4646,9452,6.003,18.217,16898,6511,10387,8.413,21.835,-2800,-3.618,36.434,1221,1222,4704
2002,114,1565,1580,9323,9455,231,14.224,319,19.643,1829,724,1105,7.657,19.344,2100,850,1250,8.990,22.210,-271,-2.866,38.689,199,199,581
2002,115,9168,9626,95801,97694,1222,12.693,1225,12.724,18730,8026,10704,8.215,19.172,22696,7569,15127,7.748,23.232,-3966,-4.060,38.344,813,813,5093
2002,211,5707,6951,86536,85607,681,9.791,690,9.920,19626,6540,13086,7.640,22.926,18086,8394,9692,9.805,21.127,1540,1.799,42.254,369,373,2850
2002,212,4224,6735,196030,200323,630,9.260,767,11.274,29133,10089,19044,5.036,14.543,37652,11808,25844,5.894,18.796,-8519,-4.253,29.086,352,355,3863
2002,213,6826,8365,192056,197259,1263,15.388,948,11.550,34310,16927,17383,8.581,17.393,45860,14294,31566,7.246,23.249,-11550,-5.855,34.787,544,550,4241
2002,221,6490,17390,667593,668022,1291,7.509,898,5.223,75104,36841,38263,5.515,11.243,76600,18548,58052,2.777,11.467,-1496,-0.224,22.485,338,338,2819
2002,236,175360,177157,1483486,1499712,26489,15.036,24525,13.921,316251,111286,204965,7.420,21.087,348400,109562,238838,7.306,23.231,-32149,-2.144,42.175,15539,15601,69761
2002,237,43204,44820,974241,983048,5128,11.415,5331,11.867,198139,56491,141648,5.747,20.156,217455,52426,165029,5.333,22.120,-19316,-1.965,40.311,3411,3433,28858
2002,238,372133,377264,3924743,3981560,48637,12.873,49769,13.172,780145,244857,535288,6.150,19.594,894203,255017,639186,6.405,22.459,-114058,-2.865,39.188,33022,33052,175265
2002,311,20872,25437,1485024,1492096,2230,8.739,2393,9.378,161680,51426,110254,3.447,10.836,176325,57222,119103,3.835,11.817,-14645,-0.982,21.672,1620,1637,27247
2002,312,2243,2746,161175,163590,285,10.388,280,10.206,17925,3901,14024,2.385,10.957,22734,5894,16840,3.603,13.897,-4809,-2.940,21.915,175,177,2845
2002,313,3069,3725,268821,292582,283,7.097,808,20.263,20673,8358,12315,2.857,7.066,67352,28738,38614,9.822,23.020,-46679,-15.954,14.131,515,557,15235
2002,314,7200,7567,193693,202860,685,8.982,803,10.530,19192,8113,11079,3.999,9.461,37437,11901,25536,5.867,18.455,-18245,-8.994,18.921,603,611,7807
2002,315,10182,10633,324387,364574,1546,13.851,2604,23.329,44653,23316,21337,6.395,12.248,125253,58376,66877,16.012,34.356,-80600,-22.108,24.496,2066,2092,35854
2002,316,1343,1407,46776,51103,144,9.921,233,16.052,3619,1287,2332,2.518,7.082,12125,4201,7924,8.221,23.727,-8506,-16.645,14.164,164,164,1663
2002,321,14423,16268,540547,553870,1358,8.259,1709,10.393,57568,18870,38698,3.407,10.394,83976,26450,57526,4.775,15.162,-26408,-4.768,20.788,1222,1245,14227
2002,322,3431,5438,504698,524732,247,4.469,424,7.672,29523,10692,18831,2.038,5.626,69956,23537,46419,4.486,13.332,-40433,-7.705,11.253,239,244,8993
2002,323,33658,35449,721051,759089,2156,5.972,3465,9.597,57553,21420,36133,2.822,7.582,133606,42445,91161,5.592,17.601,-76053,-10.019,15.164,2679,2700,25971
2002,324,1060,2235,97739,99426,181,8.162,146,6.584,8693,2859,5834,2.876,8.743,12053,4299,7754,4.324,12.123,-3360,-3.379,17.486,52,53,885
2002,325,9121,12965,855690,875584,912,6.989,1082,8.291,77709,22163,55546,2.531,8.875,116411,28354,88057,3.238,13.295,-38702,-4.420,17.750,594,603,10498
2002,326,11765,14998,933329,968236,915,6.033,1253,8.261,83958,32143,51815,3.320,8.671,154119,43795,110324,4.523,15.918,-70161,-7.246,17.342,783,803,20523
2002,327,10767,15954,475744,497129,1212,7.578,1290,8.066,46107,14622,31485,2.941,9.275,89499,21658,67841,4.357,18.003,-43392,-8.729,18.549,740,764,10711
2002,331,3996,5051,496277,531393,322,6.215,582,11.233,26823,10363,16460,1.950,5.048,96553,30862,65691,5.808,18.170,-69730,-13.122,10.095,382,395,10421
2002,332,54928,59168,1584050,1675997,3741,6.257,4988,8.342,144232,52170,92062,3.113,8.606,327520,85549,241971,5.104,19.542,-183288,-10.936,17.211,3425,3460,44923
2002,333,24379,27214,1200730,1283002,1502,5.420,2497,9.011,90712,32775,57937,2.555,7.070,255758,56558,199200,4.408,19.934,-165046,-12.864,14.141,1720,1728,25548
2002,334,13014,15083,1280919,1429912,1138,7.378,1821,11.806,125375,45304,80071,3.168,8.768,426126,101940,324186,7.129,29.801,-300751,-21.033,17.536,1160,1179,32530
2002,335,5248,6264,498913,536090,442,6.953,628,9.879,31117,12850,18267,2.397,5.804,105467,24166,81301,4.508,19.673,-74350,-13.869,11.609,367,372,9769
2002,336,9893,12021,1583091,1662073,899,7.407,1132,9.326,119269,38514,80755,2.317,7.176,275378,51479,223899,3.097,16.568,-156109,-9.392,14.352,761,787,23985
2002,337,19966,20950,599660,622195,1805,8.596,1899,9.044,61314,20743,40571,3.334,9.854,106600,30922,75678,4.970,17.133,-45286,-7.278,19.709,1334,1343,16310
2002,339,28758,30027,717659,737935,2428,8.042,2760,9.141,80069,25103,54966,3.402,10.850,120920,31298,89622,4.241,16.386,-40851,-5.536,21.701,1988,2002,17241
2002,423,177845,238826,3314387,3409558,22517,9.332,27416,11.363,520579,189683,330896,5.563,15.268,707572,252933,454639,7.418,20.753,-186993,-5.484,30.536,15411,16067,121452
2002,424,101218,129279,2243898,2294534,13194,10.122,15341,11.769,346562,126651,219911,5.520,15.104,448570,171264,277306,7.464,19.550,-102008,-4.446,30.208,8926,9274,83590
2002,425,29053,30917,247609,244714,2952,9.430,3728,11.909,53980,17394,36586,7.108,22.058,48788,24709,24079,10.097,19.937,5192,2.122,39.873,2176,2202,13405
2002,441,88459,116939,1874453,1853833,10982,9.388,11068,9.461,292971,114167,178804,6.158,15.804,251150,102503,148647,5.529,13.548,41821,2.256,27.095,7336,7561,68686
2002,442,43731,59510,539007,548978,7072,11.820,7716,12.896,106105,50824,55281,9.258,19.328,125067,61496,63571,11.202,22.782,-18962,-3.454,38.655,4073,5118,44391
2002,443,29605,48392,447437,454996,6062,12.482,6410,13.199,74412,35783,38629,7.864,16.354,89036,38324,50712,8.423,19.569,-14624,-3.214,32.709,4008,4269,21595
2002,444,60076,82475,1187383,1174400,6805,8.185,8140,9.790,200019,100498,99521,8.557,17.032,177531,68253,109278,5.812,15.117,22488,1.915,30.233,4890,5330,46103
2002,445,96898,131802,2815718,2853706,15442,11.724,15261,11.587,338570,159762,178808,5.598,11.864,417818,126826,290992,4.444,14.641,-79248,-2.777,23.728,9983,10226,62628
2002,446,38269,77073,938950,932691,7595,9.911,6712,8.759,182250,83622,98628,8.966,19.540,168195,46902,121293,5.029,18.033,14055,1.507,36.067,3272,3819,21325
2002,447,60486,114024,926647,943112,9951,8.685,11053,9.647,171358,68531,102827,7.266,18.169,205812,65254,140558,6.919,21.823,-34454,-3.653,36.339,5801,6534,36370
2002,448,58863,139207,1383882,1381224,15478,11.144,14842,10.686,297724,143477,154247,10.388,21.555,290966,89851,201115,6.505,21.066,6758,0.489,42.132,6429,7514,38828
2002,451,33988,50234,535296,541579,5163,10.193,6001,11.847,101431,39215,62216,7.241,18.729,113216,34038,79178,6.285,20.905,-11785,-2.176,37.458,3674,4016,19344
2002,452,8164,37967,2582255,2566565,3389,9.005,2723,7.235,228007,84414,143593,3.289,8.884,203032,44108,158924,1.719,7.911,24975,0.973,15.821,1107,1381,7356
2002,453,90794,115954,794357,810408,14515,12.451,15766,13.524,149616,67893,81723,8.378,18.462,181269,73088,108181,9.019,22.368,-31653,-3.906,36.924,10178,10885,43879
2002,454,41070,48953,564279,578961,6415,13.239,5423,11.191,109855,50439,59416,8.712,18.975,139219,61403,77816,10.606,24.046,-29364,-5.072,37.949,3498,3557,30430
2002,481,2342,4962,530352,555380,619,12.428,656,13.171,38862,10436,28426,1.879,6.997,88203,8481,79722,1.527,15.882,-49341,-8.884,13.995,269,298,3413
2002,483,1219,1700,67467,70068,152,8.863,182,10.612,11689,4297,7392,6.133,16.682,16794,4848,11946,6.919,23.968,-5105,-7.286,33.365,101,101,2511
2002,484,83488,96526,1433816,1453622,13963,14.342,15621,16.045,237701,80931,156770,5.568,16.352,276840,93547,183293,6.435,19.045,-39139,-2.693,32.705,11001,11261,61296
2002,485,13210,15498,380072,382334,2048,13.254,1956,12.659,65404,31106,34298,8.136,17.107,70190,27938,42252,7.307,18.358,-4786,-1.252,34.213,1415,1430,16643
2002,486,191,2598,39903,39920,211,7.989,297,11.246,7859,4444,3415,11.132,19.687,7864,5405,2459,13.540,19.699,-5,-0.013,39.374,14,14,178
2002,487,1727,1814,20686,23017,265,14.164,379,20.257,3088,1286,1802,5.587,13.416,7692,2671,5021,11.604,33.419,-4604,-20.003,26.832,226,226,1824
2002,488,24027,30812,465216,471279,3969,12.963,3583,11.702,88206,39176,49030,8.313,18.716,100062,34702,65360,7.363,21.232,-11856,-2.516,37.433,2215,2293,14893
2002,492,6816,11428,555184,567842,1647,14.463,1566,13.752,40656,12713,27943,2.239,7.160,65231,17987,47244,3.168,11.488,-24575,-4.328,14.319,976,987,7804
2002,493,6695,11952,544691,548301,1314,10.877,1572,13.012,100545,47410,53135,8.647,18.338,107212,32687,74525,5.962,19.553,-6667,-1.216,36.675,404,449,5901
2002,511,21486,29637,1075265,1112461,3544,11.934,3661,12.328,144252,65498,78754,5.888,12.967,219191,63169,156022,5.678,19.703,-74939,-6.736,25.934,2174,2207,30079
2002,512,14209,18105,287190,295202,2530,13.826,2918,15.946,57438,21851,35587,7.402,19.457,73606,19498,54108,6.605,24.934,-16168,-5.477,38.914,1671,1716,9407
2002,515,4905,8983,283792,289316,886,9.876,862,9.609,36004,15495,20509,5.356,12.445,46797,16595,30202,5.736,16.175,-10793,-3.731,24.889,533,547,8314
2002,517,11880,50217,1539676,1589118,11755,23.102,13089,25.723,428391,277006,151385,17.431,26.958,524781,213402,311379,13.429,33.023,-96390,-6.066,53.916,3311,3418,56266
2002,518,7268,12786,432945,438398,2439,19.781,1527,12.384,100592,53374,47218,12.175,22.945,111157,31561,79596,7.199,25.355,-10565,-2.410,45.891,502,522,6400
2002,519,4441,5422,102969,106454,667,12.622,392,7.418,16972,6952,10020,6.531,15.943,23746,3846,19900,3.613,22.306,-6774,-6.363,31.886,246,253,2625
2002,521,12,47,22869,22950,D,D,D,D,440,D,377,D,1.917,594,D,569,D,2.588,-154,-0.671,3.835,D,D,D
2002,522,52211,186410,3055762,3011943,24059,13.260,14122,7.783,603854,231696,372158,7.693,20.049,514809,175159,339650,5.815,17.092,89045,2.956,34.185,3820,4264,36788
2002,523,39612,70927,975839,950726,12766,18.369,9906,14.254,273564,139604,133960,14.684,28.774,219826,96354,123472,10.135,23.122,53738,5.652,46.244,4128,4236,26420
2002,524,118299,156445,2378448,2366468,17405,11.195,15445,9.935,388127,159793,228334,6.752,16.401,363687,129632,234055,5.478,15.368,24440,1.033,30.737,8133,8359,46459
2002,525,800,858,5827,6306,202,24.589,129,15.703,1329,619,710,9.816,21.075,2217,990,1227,15.699,35.157,-888,-14.082,42.150,92,92,523
2002,531,190196,221172,1334083,1333729,29139,13.346,23472,10.750,261336,121933,139403,9.142,19.594,261203,101681,159522,7.624,19.584,133,0.010,39.169,15215,15373,62769
2002,532,27790,59136,618537,624767,6833,11.605,6324,10.740,113882,48614,65268,7.781,18.228,126585,43627,82958,6.983,20.261,-12703,-2.033,36.456,3132,3551,18752
2002,533,1918,2044,26113,25678,279,13.730,255,12.549,6572,2779,3793,10.823,25.594,5639,2027,3612,7.894,21.961,933,3.634,43.922,169,169,1080
2002,541,590513,653369,7055899,7181885,91083,14.010,84570,13.009,1423925,615571,808354,8.571,19.827,1679700,689148,990552,9.596,23.388,-255775,-3.561,39.653,54360,54886,304379
2002,551,26619,47232,2831498,2903231,5426,11.279,7175,14.915,520091,186734,333357,6.432,17.914,662845,223995,438850,7.715,22.831,-142754,-4.917,35.828,1498,1589,31479
2002,561,237900,286425,8061406,8337699,42147,14.567,47945,16.571,1993936,697333,1296603,8.364,23.915,2555534,859954,1695580,10.314,30.650,-561598,-6.736,47.829,28418,28951,396483
2002,562,13632,17140,321002,320317,2086,12.338,1620,9.582,61143,24482,36661,7.643,19.088,60423,18124,42299,5.658,18.864,720,0.225,37.727,1043,1055,9029
2002,611,58507,66009,2717842,2673629,7855,12.105,5620,8.661,317254,81195,236059,3.037,11.866,228617,56962,171655,2.131,8.551,88637,3.315,17.102,3569,3646,37332
2002,621,387172,448712,4845293,4763363,48198,10.903,34914,7.898,960700,380864,579836,7.996,20.169,798114,311721,486393,6.544,16.755,162586,3.413,33.511,20424,20973,151719
2002,622,3838,6426,5100990,5049099,293,4.548,325,5.045,418271,108119,310152,2.141,8.284,316098,96918,219180,1.920,6.260,102173,2.024,12.521,151,167,49989
2002,623,30895,66078,2797328,2753185,7566,11.674,5032,7.764,410774,170173,240601,6.181,14.920,323252,134988,188264,4.903,11.741,87522,3.179,23.482,2123,2338,60254
2002,624,95036,130123,2104844,2078166,15537,12.189,10222,8.019,380383,137797,242586,6.631,18.304,329285,91226,238059,4.390,15.845,51098,2.459,31.690,6206,6344,56970
2002,711,27585,28232,381497,381216,4611,16.406,4359,15.509,89680,30175,59505,7.915,23.525,88838,28937,59901,7.591,23.304,842,0.221,46.608,2651,2659,17789
2002,712,5547,5984,117779,117300,496,8.426,301,5.113,12131,3105,9026,2.647,10.342,11198,2034,9164,1.734,9.547,933,0.795,19.093,161,161,1545
2002,713,47529,53616,1278238,1266965,6637,12.409,6372,11.914,214539,79558,134981,6.279,16.933,192941,64340,128601,5.078,15.229,21598,1.705,30.457,4100,4204,43394
2002,721,42630,53218,1739798,1779593,5624,10.558,5727,10.751,244396,124647,119749,7.004,13.733,320637,100040,220597,5.622,18.017,-76241,-4.284,27.467,3404,3460,49016
2002,722,325512,447800,8334781,8286851,63082,14.248,52989,11.968,1653495,874573,778922,10.554,19.953,1550104,577956,972148,6.974,18.706,103391,1.248,37.411,33250,34503,323984
2002,811,191924,209339,1287271,1296892,22744,10.868,22621,10.809,236493,103136,133357,7.953,18.235,255323,95073,160250,7.331,19.687,-18830,-1.452,36.471,15866,16068,61366
2002,812,142341,178387,1274031,1291952,23336,13.150,21484,12.106,247584,114249,133335,8.843,19.164,284431,102433,181998,7.929,22.016,-36847,-2.852,38.327,13473,13780,56491
2002,813,273519,282034,2708999,2672810,17184,6.159,11093,3.976,348640,71561,277079,2.677,13.044,275658,49792,225866,1.863,10.313,72982,2.731,20.627,6375,6383,29687
2003,113,10204,10407,75735,75437,1104,10.477,1364,12.945,15514,4327,11187,5.736,20.566,14822,5663,9159,7.507,19.648,692,0.917,39.297,985,985,3316
2003,114,1531,1546,8714,8904,257,16.629,256,16.564,1699,608,1091,6.828,19.081,2048,741,1307,8.322,23.001,-349,-3.920,38.163,146,146,401
2003,115,8991,9482,97952,96497,1213,12.794,1211,12.773,20930,6462,14468,6.697,21.690,17929,5925,12004,6.140,18.580,3001,3.110,37.160,855,855,4144
2003,211,5580,6739,82477,85253,633,9.282,794,11.643,16655,6267,10388,7.351,19.536,22206,11337,10869,13.298,26.047,-5551,-6.511,39.072,375,384,2385
2003,212,4005,6481,186322,190831,452,6.873,642,9.763,22416,6458,15958,3.384,11.747,31220,10386,20834,5.443,16.360,-8804,-4.614,23.493,347,356,3119
2003,213,6768,8248,186305,187773,826,9.974,893,10.783,33105,7558,25547,4.025,17.630,35361,9519,25842,5.069,18.832,-2256,-1.201,35.261,533,547,4891
2003,221,6457,17594,663088,663138,1482,8.504,1148,6.587,77394,27118,50276,4.089,11.671,76996,22841,54155,3.444,11.611,398,0.060,23.222,250,261,2079
2003,236,177940,179888,1503598,1492440,28089,15.725,25565,14.312,341207,117996,223211,7.906,22.862,319543,100045,219498,6.703,21.411,21664,1.452,42.822,17103,17105,69141
2003,237,42865,44607,908667,937966,5165,11.551,5377,12.026,155211,32891,122320,3.507,16.548,212365,42465,169900,4.527,22.641,-57154,-6.093,33.095,3712,3746,23136
2003,238,379214,384385,3952169,3939835,53557,14.050,47140,12.367,818835,240959,577876,6.116,20.783,794125,225422,568703,5.722,20.156,24710,0.627,40.313,32615,32630,157087
2003,311,20952,25318,1487525,1484561,2266,8.960,2209,8.735,153225,31161,122064,2.099,10.321,147936,53446,94490,3.600,9.965,5289,0.356,19.930,1533,1553,18151
2003,312,2350,2879,154775,156783,344,12.259,198,7.056,15543,3671,11872,2.341,9.914,19351,4180,15171,2.666,12.343,-3808,-2.429,19.827,133,133,932
2003,313,2940,3570,255114,262568,227,6.222,384,10.525,19299,5523,13776,2.103,7.350,33809,11966,21843,4.557,12.876,-14510,-5.526,14.700,277,279,4298
2003,314,7007,7360,188766,191411,567,7.601,767,10.282,21544,6444,15100,3.367,11.255,26756,9267,17489,4.841,13.978,-5212,-2.723,22.511,595,600,5469
2003,315,9977,10350,293645,308962,1756,16.703,2082,19.804,51079,20732,30347,6.710,16.532,81676,42102,39574,13.627,26.436,-30597,-9.903,33.065,1763,1773,24227
2003,316,1268,1329,42702,44132,116,8.561,168,12.399,4261,933,3328,2.114,9.655,7132,3250,3882,7.364,16.161,-2871,-6.505,19.310,130,130,1659
2003,321,14207,16034,531710,535791,1277,7.911,1493,9.249,60263,16327,43936,3.047,11.247,68757,22701,46056,4.237,12.833,-8494,-1.585,22.495,1086,1092,10159
2003,322,3337,5344,487220,494672,277,5.143,360,6.685,33212,10833,22379,2.190,6.714,48183,18904,29279,3.822,9.740,-14971,-3.026,13.428,192,207,5769
2003,323,32533,34240,698761,709500,2083,5.983,3239,9.303,69308,19728,49580,2.781,9.769,90752,32272,58480,4.549,12.791,-21444,-3.022,19.537,2587,2626,19640
2003,324,1051,2241,99077,98372,133,5.949,122,5.457,8654,3664,4990,3.725,8.797,7134,2058,5076,2.092,7.252,1520,1.545,14.504,57,57,558
2003,325,8983,12748,848328,851738,796,6.205,957,7.460,71861,16205,55656,1.903,8.437,79134,21696,57438,2.547,9.291,-7273,-0.854,16.874,546,559,6640
2003,326,11398,14560,921862,927074,719,4.879,1072,7.274,92141,20729,71412,2.236,9.939,102629,34132,68497,3.682,11.070,-10488,-1.131,19.878,675,697,11594
2003,327,10511,15750,468195,471674,960,6.074,1071,6.776,52194,11379,40815,2.412,11.066,59005,15626,43379,3.313,12.510,-6811,-1.444,22.131,634,659,6333
2003,331,4070,5088,472752,484667,343,6.694,415,8.099,36035,14873,21162,3.069,7.435,59349,19119,40230,3.945,12.245,-23314,-4.810,14.870,243,252,7769
2003,332,53191,57302,1523285,1551543,3186,5.481,4837,8.321,153774,37416,116358,2.412,9.911,210307,61762,148545,3.981,13.555,-56533,-3.644,19.822,3473,3485,26233
2003,333,23629,26250,1141407,1169416,1334,4.995,2252,8.432,101276,22313,78963,1.908,8.660,157340,49305,108035,4.216,13.455,-56064,-4.794,17.321,1514,1527,17865
2003,334,12531,14493,1132206,1201062,1071,7.263,1578,10.701,108914,31487,77427,2.622,9.068,248224,69920,178304,5.822,20.667,-139310,-11.599,18.136,1036,1042,17062
2003,335,5112,6067,458369,475601,352,5.721,523,8.501,30709,8996,21713,1.892,6.457,64957,16890,48067,3.551,13.658,-34248,-7.201,12.914,333,341,4097
2003,336,9749,11881,1601650,1605874,840,7.039,946,7.927,151550,34189,117361,2.129,9.437,162333,41495,120838,2.584,10.109,-10783,-0.671,18.874,632,639,10749
2003,337,19511,20427,570907,584710,1522,7.370,1972,9.549,56212,12878,43334,2.202,9.614,83570,25754,57816,4.405,14.293,-27358,-4.679,19.227,1446,1451,12697
2003,339,28183,29421,705288,709443,2224,7.507,2635,8.894,80542,17536,63006,2.472,11.353,88918,31088,57830,4.382,12.534,-8376,-1.181,22.706,2049,2052,15353
2003,423,176376,235750,3279024,3287915,21611,9.133,23338,9.863,492012,179068,312944,5.446,14.964,510416,179740,330676,5.467,15.524,-18404,-0.560,29.929,14309,14836,82432
2003,424,100634,126957,2287501,2259247,12339,9.656,14005,10.959,365275,101694,263581,4.501,16.168,307998,116296,191702,5.148,13.633,57277,2.535,27.266,8611,8844,51547
2003,425,30087,31929,259273,255437,3013,9.489,2663,8.386,40276,11710,28566,4.584,15.768,32605,8653,23952,3.388,12.764,7671,3.003,25.529,1802,1814,4928
2003,441,89233,118181,1917931,1897024,10393,8.830,9426,8.009,253577,84152,169425,4.436,13.367,211650,68871,142779,3.630,11.157,41927,2.210,22.314,6515,6781,45703
2003,442,44268,60517,565155,552975,6575,10.957,5560,9.265,110480,44903,65577,8.120,19.979,86527,27391,59136,4.953,15.648,23953,4.332,31.295,3537,3771,16171
2003,443,30202,49771,468031,459750,6421,13.029,5446,11.050,83720,36910,46810,8.028,18.210,67809,24791,43018,5.392,14.749,15911,3.461,29.498,3686,3966,15963
2003,444,60278,83118,1211262,1201402,6010,7.240,5792,6.978,141877,47425,94452,3.947,11.809,121424,34140,87284,2.842,10.107,20453,1.702,20.214,3795,3966,19545
